# Image list with two lines of data per image:
# IMAGE_ID, QW, QX, QY, QZ, TX, TY, TZ, CAMERA_ID, IMAGE_NAME
# POINTS2D[] as (X, Y, POINT3D_ID)
147 0.9945720891257264 0.008448519788974021 0.07959567518075372 0.06647939935035109 0.6966054373708499 -1.790646963438628 2.0555881516072145 1 frame_00147.png

148 0.993030654206745 0.009357770944586228 0.09116679374857188 0.07410241322843733 0.7047282241979597 -1.7962558927265313 2.065614532923448 1 frame_00148.png

149 0.9913222501923797 0.01102208216046742 0.10215980958329324 0.0819883118759622 0.7145458944349715 -1.7983102310551047 2.0660841194405983 1 frame_00149.png

150 0.9872932930055406 0.013560967262080269 0.12350807493484679 0.09906467170026294 0.754315253470019 -1.7693785448128436 2.097715725300659 1 frame_00151.png

151 0.9849593302686718 0.014952956059986684 0.13330027369229933 0.10891539769617486 0.7832596217407383 -1.743446550199572 2.097593334385192 1 frame_00152.png

152 0.9823957575826099 0.01636822022114002 0.14285126414502403 0.11926513816975684 0.8172288626656083 -1.7100893486068245 2.095191851577915 1 frame_00153.png

153 0.9894573684739313 0.012598551706022684 0.11268378894808946 0.09009859141993412 0.7280309945713698 -1.7898092867276345 2.078545272537601 1 frame_00150.png

154 0.9795863190739316 0.017541315600688143 0.1521635700901887 0.1301890689251247 0.859281093626871 -1.6670105548997765 2.085471014916423 1 frame_00154.png

155 0.9765157699095306 0.018510068869757597 0.16101246417939846 0.14194828229785558 0.9063584154917796 -1.6219914166772513 2.065663709003528 1 frame_00155.png

156 0.9733111019658638 0.018974726830878166 0.16905707765346836 0.15402974721448634 0.9484630094684539 -1.5803156574305088 2.045043755641152 1 frame_00156.png

157 0.9699562322656218 0.019030603765277786 0.17674902246953778 0.16607988037529078 0.9846589960060571 -1.5397547940529084 2.0248202974596228 1 frame_00157.png

158 0.9665078990679777 0.018825394112053452 0.18381031319014457 0.178106300676508 1.013834622267868 -1.4971754986779384 1.9960704511595366 1 frame_00158.png

159 0.962920899515586 0.01835187725034961 0.19062792493026418 0.1900198518951758 1.0363756310058958 -1.4511447604383112 1.9632992364536637 1 frame_00159.png

160 0.9592043748141978 0.017928559725170597 0.1971873840174181 0.2017985868826937 1.0531567440634004 -1.4007706818143064 1.9253190349117142 1 frame_00160.png

161 0.9513185499208778 0.015694544497677366 0.21073543460479266 0.22435969881281745 1.0834847153354776 -1.2873859758400614 1.8808491540190064 1 frame_00162.png

162 0.9553399160065349 0.017101194523614215 0.2037512447594137 0.21335094161845647 1.069261014571996 -1.3445256002526216 1.8991719390417112 1 frame_00161.png

163 0.9430926499849566 0.013804387415270252 0.22465068101610358 0.2447810530891684 1.0920963361903444 -1.1994503117378135 1.824551751188949 1 frame_00164.png

164 0.947321308918915 0.014715098301251719 0.21728826811352625 0.23484380360222945 1.0884668935104753 -1.2404086219722747 1.8505413080513946 1 frame_00163.png

165 0.9386045686043044 0.01294876345378981 0.23283736713526249 0.2542450663939506 1.1004552577163391 -1.1578611141505373 1.7965110614830055 1 frame_00165.png

166 0.9338517474679968 0.012368670029871721 0.24145393353467703 0.263567690989037 1.1103639861854657 -1.1176859658537086 1.7652125436586152 1 frame_00166.png

167 0.9287987061422972 0.01200130285277957 0.25064668915614535 0.27269977890217156 1.120121310467141 -1.079405526341295 1.730970448701421 1 frame_00167.png

168 0.9177552421831194 0.011581863149303982 0.27049318929015054 0.2905591341517889 1.1393847325544222 -1.0012104572252465 1.6589383398387354 1 frame_00169.png

169 0.9234070993127894 0.011818528373700316 0.2604450795984083 0.2816877914266065 1.1300557727597507 -1.0411668146865973 1.6962620850752432 1 frame_00168.png

170 0.9119462816578972 0.011590104073112503 0.2805600078681497 0.2991750839273443 1.1435682157943174 -0.9632207373748358 1.6195738327034523 1 frame_00170.png

171 0.9059445994674772 0.01163970827678152 0.2904667903202151 0.30782778238491726 1.1434804129562237 -0.9276313628526152 1.5803815575080125 1 frame_00171.png

172 0.8998861486988751 0.012142737360059443 0.29951960985864984 0.31677354153943 1.1420023153290328 -0.8921968941593332 1.5325078976946418 1 frame_00172.png

173 0.8936717480849814 0.012416148892628515 0.3091132467200477 0.3250317624842238 1.140515207668224 -0.8514186928776761 1.5033582767304103 1 frame_00173.png

174 0.8878677695532404 0.012700942098721255 0.3172076878074923 0.33302971737396575 1.1302586549451161 -0.8162853982096253 1.469177561666984 1 frame_00174.png

175 0.877594950612109 0.013470247542141846 0.3306768655206545 0.34684069210621526 1.1011707820491243 -0.7633858921080932 1.406463167719989 1 frame_00176.png

176 0.882448124018433 0.013079930469282623 0.32447348269749116 0.3403398049911708 1.1159431329059295 -0.7882047773631662 1.4362330756320163 1 frame_00175.png

